Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [394] CORE::cGame::Terminate() [461] std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false> std::_Hashtable<std::string, std::pair<std::string const, GFX::cTextureWrapper>, std::allocator<std::pair<std::string const, GFX::cTextureWrapper> >, std::_Select1st<std::pair<std::string const, GFX::cTextureWrapper> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_insert_bucket<std::pair<std::string, GFX::cTextureWrapper> >(std::pair<std::string, GFX::cTextureWrapper>&&, unsigned int, unsigned int) [295] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_get_node()
 [395] CORE::cGame::cGame()  [462] std::pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>, bool> std::_Hashtable<std::string, std::pair<std::string const, GFX::cTextureWrapper>, std::allocator<std::pair<std::string const, GFX::cTextureWrapper> >, std::_Select1st<std::pair<std::string const, GFX::cTextureWrapper> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::insert<std::pair<std::string, GFX::cTextureWrapper>, void>(std::pair<std::string, GFX::cTextureWrapper>&&) [555] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_leftmost()
 [118] CORE::cTimer::GetTicksDelta() [463] std::pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>, bool> std::_Hashtable<std::string, std::pair<std::string const, GFX::cTextureWrapper>, std::allocator<std::pair<std::string const, GFX::cTextureWrapper> >, std::_Select1st<std::pair<std::string const, GFX::cTextureWrapper> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_insert<std::pair<std::string, GFX::cTextureWrapper> >(std::pair<std::string, GFX::cTextureWrapper>&&, std::integral_constant<bool, true>) [70] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::lower_bound(int const&)
 [396] CORE::cTimer::Start() [106] std::_Iter_base<GFX::cTextureMesh::Vertex*, false>::_S_base(GFX::cTextureMesh::Vertex*) [356] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_rightmost()
 [397] CORE::cTimer::cTimer() [464] std::_Iter_base<_SDL_Joystick**, false>::_S_base(_SDL_Joystick**) [357] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_Rb_tree_impl<std::less<int>, true>::_M_initialize()
 [398] CORE::cSDLState::init() [187] std::_Iter_base<STATE::iGameState**, false>::_S_base(STATE::iGameState**) [358] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl()
 [399] CORE::cSDLState::SetGL() [99] std::_Iter_base<int*, false>::_S_base(int*) [296] std::_Rb_tree_node<std::pair<int const, char> >* std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_create_node<std::pair<int const, char> >(std::pair<int const, char>&&)
 [400] CORE::cSDLState::cSDLState() [137] std::_Iter_base<std::move_iterator<GFX::cTextureMesh::Vertex*>, true>::_S_base(std::move_iterator<GFX::cTextureMesh::Vertex*>) [71] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<int const, char> >*, std::_Rb_tree_node<std::pair<int const, char> >*, int const&)
  [39] MATH::Vec2<float>::Vec2(float, float) [228] std::_Iter_base<std::move_iterator<STATE::iGameState**>, true>::_S_base(std::move_iterator<STATE::iGameState**>) [556] std::pair<std::_Rb_tree_iterator<std::pair<int const, char> >, bool> std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_insert_unique<std::pair<int const, char> >(std::pair<int const, char>&&)
  [40] MATH::Vec2f::Vec2f(float, float) [129] std::_Iter_base<std::move_iterator<int*>, true>::_S_base(std::move_iterator<int*>) [297] std::_Rb_tree_iterator<std::pair<int const, char> > std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_insert_unique_<std::pair<int const, char> >(std::_Rb_tree_const_iterator<std::pair<int const, char> >, std::pair<int const, char>&&)
 [119] MATH::cRectf::cRectf(float, float, float, float) [264] std::shared_ptr<GFX::cImage>::shared_ptr(std::shared_ptr<GFX::cImage>&&) [298] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_get_Node_allocator()
  [47] MATH::CloseTof(float, float) [265] std::shared_ptr<GFX::cImage>::shared_ptr<GFX::cImage>(GFX::cImage*) [58] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::end()
 [401] STATE::iGameState::iGameState() [188] std::shared_ptr<GFX::cImage>::~shared_ptr() [92] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::begin()
 [402] STATE::cGameStateManager::ClearAll() [266] std::_Mutex_base<(__gnu_cxx::_Lock_policy)1>::_Mutex_base() [65] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_end()
 [403] STATE::cGameStateManager::PushState(STATE::iGameState*) [267] std::_Mutex_base<(__gnu_cxx::_Lock_policy)1>::~_Mutex_base() [59] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_S_key(std::_Rb_tree_node<std::pair<int const, char> > const*)
 [404] STATE::cGameStateManager::cGameStateManager(CORE::cGame*) [162] GFX::cTextureMesh::Vertex* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<GFX::cTextureMesh::Vertex>(GFX::cTextureMesh::Vertex const*, GFX::cTextureMesh::Vertex const*, GFX::cTextureMesh::Vertex*) [235] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_S_key(std::_Rb_tree_node_base const*)
   [6] cTile::Render(CORE::cGame*, float, GFX::G2D::cSpriteBatch&) [338] STATE::iGameState** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<STATE::iGameState*>(STATE::iGameState* const*, STATE::iGameState* const*, STATE::iGameState**) [61] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_S_left(std::_Rb_tree_node_base*)
  [41] cTile::cTile(float, float) [150] int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [67] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_begin()
 [405] Color4::set(float, float, float, float) [465] std::char_traits<char>::compare(char const*, char const*, unsigned int) [557] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_S_right(std::_Rb_tree_node_base const*)
 [120] Color4::Color4(float, float, float, float) [268] void std::_Destroy_aux<false>::__destroy<GFX::cTexture*>(GFX::cTexture*, GFX::cTexture*) [85] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_S_right(std::_Rb_tree_node_base*)
 [406] Color4::Color4()      [101] void std::_Destroy_aux<true>::__destroy<GFX::cTextureMesh::Vertex*>(GFX::cTextureMesh::Vertex*, GFX::cTextureMesh::Vertex*) [60] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_S_value(std::_Rb_tree_node<std::pair<int const, char> > const*)
 [218] __gnu_cxx::new_allocator<GFX::cTextureMesh::Vertex>::deallocate(GFX::cTextureMesh::Vertex*, unsigned int) [466] void std::_Destroy_aux<true>::__destroy<_SDL_Joystick**>(_SDL_Joystick**, _SDL_Joystick**) [236] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_S_value(std::_Rb_tree_node_base const*)
 [202] __gnu_cxx::new_allocator<GFX::cTextureMesh::Vertex>::allocate(unsigned int, void const*) [467] void std::_Destroy_aux<true>::__destroy<STATE::iGameState**>(STATE::iGameState**, STATE::iGameState**) [359] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_Rb_tree()
  [29] __gnu_cxx::new_allocator<GFX::cTextureMesh::Vertex>::construct(GFX::cTextureMesh::Vertex*, GFX::cTextureMesh::Vertex const&) [80] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [558] std::__detail::_Hash_node<std::pair<std::string const, GFX::cTextureWrapper>, false>::_Hash_node<std::pair<std::string, GFX::cTextureWrapper> >(std::pair<std::string, GFX::cTextureWrapper>&&)
 [407] __gnu_cxx::new_allocator<GFX::cTextureMesh::Vertex>::new_allocator() [207] std::_Vector_base<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::_M_allocate(unsigned int) [559] std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>::_Hashtable_iterator(std::__detail::_Hash_node<std::pair<std::string const, GFX::cTextureWrapper>, false>*, std::__detail::_Hash_node<std::pair<std::string const, GFX::cTextureWrapper>, false>**)
 [408] __gnu_cxx::new_allocator<GFX::cTexture>::deallocate(GFX::cTexture*, unsigned int) [468] std::_Vector_base<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::_Vector_impl::_Vector_impl() [560] std::__detail::_Hashtable_iterator_base<std::pair<std::string const, GFX::cTextureWrapper>, false>::_Hashtable_iterator_base(std::__detail::_Hash_node<std::pair<std::string const, GFX::cTextureWrapper>, false>*, std::__detail::_Hash_node<std::pair<std::string const, GFX::cTextureWrapper>, false>**)
 [317] __gnu_cxx::new_allocator<GFX::cTexture>::allocate(unsigned int, void const*) [208] std::_Vector_base<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::_M_deallocate(GFX::cTextureMesh::Vertex*, unsigned int) [561] std::__detail::_Map_base<std::string, std::pair<std::string const, GFX::cTextureWrapper>, std::_Select1st<std::pair<std::string const, GFX::cTextureWrapper> >, true, std::_Hashtable<std::string, std::pair<std::string const, GFX::cTextureWrapper>, std::allocator<std::pair<std::string const, GFX::cTextureWrapper> >, std::_Select1st<std::pair<std::string const, GFX::cTextureWrapper> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true> >::operator[](std::string const&)
 [318] void __gnu_cxx::new_allocator<GFX::cTexture>::construct<GFX::cTexture>(GFX::cTexture*, GFX::cTexture&&) [98] std::_Vector_base<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::_M_get_Tp_allocator() [562] void std::_Construct<GFX::cTexture, GFX::cTexture>(GFX::cTexture*, GFX::cTexture&&)
 [409] __gnu_cxx::new_allocator<GFX::cTexture>::new_allocator() [469] std::_Vector_base<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::_Vector_base() [563] __gnu_cxx::__enable_if<std::__is_scalar<_SDL_Joystick*>::__value, _SDL_Joystick**>::__type std::__fill_n_a<_SDL_Joystick**, unsigned int, _SDL_Joystick*>(_SDL_Joystick**, unsigned int, _SDL_Joystick* const&)
 [410] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, GFX::cTextureWrapper>, false> >::allocate(unsigned int, void const*) [339] std::_Vector_base<GFX::cTexture, std::allocator<GFX::cTexture> >::_M_allocate(unsigned int) [237] GFX::cTexture* std::__addressof<GFX::cTexture>(GFX::cTexture&)
 [411] void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, GFX::cTextureWrapper>, false> >::construct<std::pair<std::string, GFX::cTextureWrapper> >(std::__detail::_Hash_node<std::pair<std::string const, GFX::cTextureWrapper>, false>*, std::pair<std::string, GFX::cTextureWrapper>&&) [470] std::_Vector_base<GFX::cTexture, std::allocator<GFX::cTexture> >::_Vector_impl::_Vector_impl() [64] std::pair<int const, char>* std::__addressof<std::pair<int const, char> >(std::pair<int const, char>&)
 [412] __gnu_cxx::new_allocator<_SDL_Joystick*>::new_allocator() [340] std::_Vector_base<GFX::cTexture, std::allocator<GFX::cTexture> >::_M_deallocate(GFX::cTexture*, unsigned int) [139] std::_Miter_base<std::move_iterator<GFX::cTextureMesh::Vertex*> >::iterator_type std::__miter_base<std::move_iterator<GFX::cTextureMesh::Vertex*> >(std::move_iterator<GFX::cTextureMesh::Vertex*>)
 [413] __gnu_cxx::new_allocator<STATE::iGameState*>::destroy(STATE::iGameState**) [178] std::_Vector_base<GFX::cTexture, std::allocator<GFX::cTexture> >::_M_get_Tp_allocator() [238] std::_Miter_base<std::move_iterator<STATE::iGameState**> >::iterator_type std::__miter_base<std::move_iterator<STATE::iGameState**> >(std::move_iterator<STATE::iGameState**>)
 [414] __gnu_cxx::new_allocator<STATE::iGameState*>::allocate(unsigned int, void const*) [471] std::_Vector_base<GFX::cTexture, std::allocator<GFX::cTexture> >::_Vector_base() [131] std::_Miter_base<std::move_iterator<int*> >::iterator_type std::__miter_base<std::move_iterator<int*> >(std::move_iterator<int*>)
 [415] __gnu_cxx::new_allocator<STATE::iGameState*>::construct(STATE::iGameState**, STATE::iGameState* const&) [472] std::_Vector_base<_SDL_Joystick*, std::allocator<_SDL_Joystick*> >::_M_allocate(unsigned int) [107] std::_Niter_base<GFX::cTextureMesh::Vertex*>::iterator_type std::__niter_base<GFX::cTextureMesh::Vertex*>(GFX::cTextureMesh::Vertex*)
 [416] __gnu_cxx::new_allocator<STATE::iGameState*>::new_allocator() [473] std::_Vector_base<_SDL_Joystick*, std::allocator<_SDL_Joystick*> >::_Vector_impl::_Vector_impl() [564] std::_Niter_base<_SDL_Joystick**>::iterator_type std::__niter_base<_SDL_Joystick**>(_SDL_Joystick**)
 [417] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, STATE::iGameState* (*)()> > >::allocate(unsigned int, void const*) [341] std::_Vector_base<_SDL_Joystick*, std::allocator<_SDL_Joystick*> >::_M_get_Tp_allocator() [195] std::_Niter_base<STATE::iGameState**>::iterator_type std::__niter_base<STATE::iGameState**>(STATE::iGameState**)
 [418] void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, STATE::iGameState* (*)()> > >::construct<std::pair<std::string, STATE::iGameState* (*)()> >(std::_Rb_tree_node<std::pair<std::string const, STATE::iGameState* (*)()> >*, std::pair<std::string, STATE::iGameState* (*)()>&&) [474] std::_Vector_base<_SDL_Joystick*, std::allocator<_SDL_Joystick*> >::_Vector_base(unsigned int) [100] std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*)
 [419] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, STATE::cGameTransition* (*)()> > >::allocate(unsigned int, void const*) [475] std::_Vector_base<STATE::iGameState*, std::allocator<STATE::iGameState*> >::_M_allocate(unsigned int) [164] GFX::cTextureMesh::Vertex* std::__copy_move_a<true, GFX::cTextureMesh::Vertex*, GFX::cTextureMesh::Vertex*>(GFX::cTextureMesh::Vertex*, GFX::cTextureMesh::Vertex*, GFX::cTextureMesh::Vertex*)
